PlantID,DESCRIPTION,Country,Genotype,Species,POT_BARCODE,Subpop,Varietal_Group,ExperimentID,PlantCreatedOn..Day.Month.Year.,CreatedOn..Day.Month.Year.,Jday,PlantAge,SideAverageCenterOfMassDistance,SideAverageCenterOfMassX,SideAverageCenterOfMassY,SideAverageConvexHull,SideAverageHeight,SideAverageHue,SideAverageRoundness,SideAverageSaturation,SideAverageSurface,SideAverageValue,TopAverageHue,TopAverageSaturation,TopAverageValue,TopCenterOfMassDistance,TopCenterOfMassX,TopCenterOfMassY,TopConvexHull,TopPlantSurface,TopRoundness,TopSurface
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,5/18/20,20139,25,1277,485,582,106522,660,147,16,15,25898,44,74,50,38,562,506,638,158438,24017,8,24017
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,5/20/20,20141,27,1282,484,569,124458,664,143,13,17,36234,42,77,49,37,561,511,639,194309,36647,9,36647
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,5/22/20,20143,29,1288,484,557,164629,692,139,14,19,50142,39,78,49,36,557,513,643,275332,57752,6,57752
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,5/27/20,20148,34,1295,484,540,212939,781,134,16,22,70094,37,78,51,36,555,506,645,346019,90245,7,90245
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,5/29/20,20150,36,1300,484,529,235598,795,128,19,26,81776,34,79,51,36,559,505,640,368673,101685,7,101685
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/1/20,20153,39,1303,485,523,243107,790,122,16,27,90159,33,77,49,36,554,512,646,357783,106324,8,106324
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/3/20,20155,41,1304,484,520,240165,795,114,16,29,92335,34,75,49,38,555,511,645,341622,104734,8,104734
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/5/20,20157,43,1303.66295692242,480.929657495426,520.425677868644,239555.175528642,796.573092032387,113.013252195191,16.1305174122784,27.3946711514375,87382.308279877,33.9032258064516,70.5066199268741,50.5609306271855,35.4393363625616,554.328751579492,511.145264557801,645.983568341626,341718.176582692,104231.261215437,8.91136582553054,104231.261215437
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/8/20,20160,46,1302.92608801228,481.957321895255,521.786066810406,233654.515172402,801.300171443074,112.09959491842,16.7404753650513,27.318762548986,84913.5538524436,34.5262609330407,69.3749926262488,50.3176668312082,36.5662537078555,557.186530861487,516.852478303945,643.36347498889,310047.112175645,96549.6253181397,11.6960810729556,96549.6253181397
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/10/20,20162,48,1302.36379906427,481.522018650212,522.903091256074,232920.011063383,805.346648265164,113.587206774377,17.5157417269865,26.833171561345,83674.5405949985,34.5116181597848,71.3649249342631,49.9686254982682,36.4464048873041,554.234234744411,511.154750568497,645.935447198928,306896.990788581,91192.3920441831,11.0141989107175,91192.3920441831
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/12/20,20164,50,1301.97523359202,481.52650230468,523.882482123602,231545.633972805,809.087869622657,112.404707898295,17.7895151930272,27.2270124178183,82774.4935152761,34.9930797776012,70.2805272936342,49.6173766835597,36.3542973381174,549.876998195795,513.328503822056,650.476931579099,318274.824542091,88528.6882481816,9.22962662267186,88528.6882481816
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/15/20,20167,53,1301.81214214321,481.455959391778,524.395679880207,224933.646058905,812.40780007886,111.331343474925,17.2323468032258,27.1104424447816,81900.8607641229,34.9730218216706,71.2710007500245,48.8764367726474,36.8571054089451,548.692282933183,506.89288045785,651.493130870941,297267.822314629,81857.698266631,8.45624833472688,81857.698266631
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/17/20,20169,55,1301.45016931721,481.278263374436,525.040634513931,218847.439475445,807.85332319302,112.227384899955,20.0000774317072,27.8533513090372,81067.9276990312,35.016792283409,70.1907087464868,50.0710616488421,35.5853374189106,550.389753145379,512.440473651801,650.024850664988,272670.317749412,74061.7191339954,11.6055858546822,74061.7191339954
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/19/20,20171,57,1301.00507782082,480.384447435263,526.121397469768,216107.731344104,801.396135077229,112.098232207645,19.3946726493993,28.3469163692711,80597.9489336773,34.4833976642826,72.1806539509074,48.8505737226387,35.2085194167753,552.454059058289,510.385537420508,647.914568417613,271656.378608803,76017.3907983219,10.7432883780668,76017.3907983219
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/22/20,20174,60,1299.77188916679,481.428471626749,528.903926772556,215640.902161518,800.806552555076,113.629209147781,19.9317891755967,27.70733686796,79585.2796736083,33.9374709692447,73.8773815408006,47.858567250098,34.4707384464081,552.54745848251,510.60542303136,647.940465360844,270979.215448231,68014.8785092687,10.5205352294455,68014.8785092687
200422,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200422,indica,INDICA,203,3/12/20,6/24/20,20176,62,1299.59640666414,480.985765002844,528.7473061201,211527.110575858,795.728218086703,114.235252639087,21.0791562218475,28.160761997302,79251.6920508877,33.1338012401315,73.7153651621407,46.8087834306455,33.5786114030614,555.233323016518,506.720784363723,645.542157739749,271943.282123008,74570.3283134515,14.8559521193399,74570.3283134515
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/8/20,20129,15,1242,486,663,8338,455,181,33,10,2121,48,0,0,0,0,0,0,0,0,0,0
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/11/20,20132,18,1250,486,645,16033,516,165,25,11,4455,47,53,46,41,533,512,667,6844,1714,42,1714
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/13/20,20134,20,1255,486,632,26409,538,165,20,11,7521,46,56,48,42,531,511,669,16250,3113,28,3113
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/15/20,20136,22,1262,486,615,42424,588,155,19,13,12230,44,62,48,39,532,517,667,29645,5379,22,5379
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/18/20,20139,25,1271,485,596,71829,663,146,20,16,21845,42,69,47,36,546,519,654,63319,13265,14,13265
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/20/20,20141,27,1276,485,583,89895,667,142,19,18,30226,40,74,47,35,534,516,665,92100,22066,14,22066
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/22/20,20143,29,1282,485,570,117307,721,138,19,21,42000,37,78,45,33,539,513,661,136134,30976,13,30976
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/27/20,20148,34,1294,485,544,153101,749,133,20,25,64973,33,86,43,31,536,516,664,169204,54505,14,54505
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,5/29/20,20150,36,1298,485,534,163876,749,128,18,29,75888,31,85,43,31,534,513,666,190746,65280,12,65280
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/1/20,20153,39,1300,486,528,173699,768,123,18,30,84332,30,87,42,31,534,510,665,201750,71960,10,71960
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/3/20,20155,41,1301,485,525,172714,770,116,20,32,86181,30,83,43,31,537,511,662,190981,70852,11,70852
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/5/20,20157,43,1299.9826220875,481.747825514297,528.430262674188,179036.426865026,766.036788647166,117.619454110444,20.9195202537519,30.4470494099039,79928.7604260427,29.9032258064516,77.6677654741277,40.7518714363457,32.1228320825269,536.821597844149,507.218610619659,663.359037412106,228493.188739355,79736.3713607149,14.3125300322708,79736.3713607149
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/8/20,20160,46,1299.3121283191,480.284001842187,529.667373658595,180399.555154483,769.338490349461,118.209923541751,21.3866773281102,30.1396810567484,78519.5544015764,30.7366792774382,76.9759026668272,41.2981712180799,31.6171456178987,538.357957813146,509.53620118355,662.129534179049,217453.16114003,70169.913052356,14.4244138665257,70169.913052356
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/10/20,20162,48,1298.81999826822,481.522018650212,530.588765817391,186735.876129511,772.576987891348,119.318218241876,20.2517614667024,29.4984074291016,78549.9869007054,30.6316286729029,77.6412355218674,41.3956317584788,30.1560427639107,541.897059296522,508.47085359211,658.253134381277,222126.701077453,69414.6194813244,12.7633441426067,69414.6194813244
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/12/20,20164,50,1298.53941060598,481.52650230468,531.373747046549,185863.668445757,770.542949594443,118.20094986849,20.9915414358339,29.0794181208164,77758.7488284741,31.4468423741219,76.3381186410677,42.3705705798956,30.7509408344453,542.746156193619,513.328503822056,657.559078553518,243026.437403559,68592.4696918028,16.1201113495781,68592.4696918028
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/15/20,20167,53,1298.01852803802,481.455959391778,532.568726587932,181502.099171273,771.417089328375,115.678044826499,21.6808193702587,29.8288838430255,77006.4582869028,31.3780160547521,77.3821625333961,42.0429344225257,32.1959557879316,542.633397777212,510.866764050376,657.544943987408,241858.670595263,66954.6191589761,12.510018651985,66954.6191589761
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/17/20,20169,55,1297.62421544641,481.278263374436,533.255683149225,182689.029719795,773.027023924826,115.31735859963,22.7181355768078,29.6367326742242,76526.5574310303,31.3101723488822,78.0405032650995,41.8637628391579,31.8814417036412,542.162258285601,512.440473651801,658.255577679261,220237.830237602,61173.8651874508,12.8882570300367,61173.8651874508
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/19/20,20171,57,1297.14807750745,481.458619746322,534.394785440232,183323.319720928,775.048010338442,116.869100483034,22.9632907249134,29.2811526701331,76338.8637939757,31.5779370734617,78.4737818560696,40.8941747294111,31.3578589270806,541.043843102476,510.385537420508,659.306583429653,231053.076735448,61192.1862138664,13.3885911035324,61192.1862138664
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/22/20,20174,60,1296.77733466104,481.428471626749,536.345388529045,187115.727526246,777.064645911826,118.994523460843,21.4513957326665,28.7362151246274,76367.2443254891,30.9777848950645,80.3253266509856,38.7926117408439,30.5431426208922,539.100054678929,510.60542303136,661.360141328743,230822.198823033,56556.2540300832,14.1466968086484,56556.2540300832
200423,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200423,indica,INDICA,203,3/12/20,6/24/20,20176,62,1296.53688643049,480.985765002844,536.322688068573,189409.252746549,778.793732274638,120.000259872572,21.596653505597,28.160761997302,76687.9524879132,31.2113309306749,80.9060305725098,37.0452297400187,31.7963763014192,541.580231639477,504.043128762903,659.108096146051,238601.220907161,59541.4514809492,11.4588421938893,59541.4514809492
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/8/20,20129,15,1240,487,666,8725,434,168,36,9,1851,50,51,54,52,569,459,631,2140,906,74,906
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/11/20,20132,18,1249,486,645,18196,478,160,31,10,3971,49,56,55,46,571,475,628,13186,2419,34,2419
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/13/20,20134,20,1254,486,634,32390,513,160,23,11,6659,49,63,54,44,565,467,635,24650,4512,22,4512
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/15/20,20136,22,1260,486,621,46866,528,153,18,12,10366,47,65,53,42,568,461,632,56767,8039,16,8039
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/18/20,20139,25,1269,485,600,86624,628,150,18,13,18312,46,68,51,41,565,477,635,89225,14872,17,14872
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/20/20,20141,27,1275,485,586,104037,642,144,18,16,25726,44,72,50,39,557,469,643,119104,21021,10,21021
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/22/20,20143,29,1281,484,573,134020,686,143,16,17,35749,42,75,49,38,567,456,633,170723,33508,14,33508
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/27/20,20148,34,1290,484,552,194202,754,138,17,21,61107,38,80,47,36,574,469,625,315060,67209,9,67209
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,5/29/20,20150,36,1296,484,538,210271,751,135,18,23,74106,36,81,47,35,576,470,623,320312,82641,11,82641
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/1/20,20153,39,1299,484,530,230785,767,129,18,24,86302,35,81,46,35,578,473,622,343155,97079,10,97079
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/3/20,20155,41,1300,483,527,234756,772,122,20,25,89664,35,79,48,36,578,474,621,350802,100508,10,100508
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/5/20,20157,43,1300.44266394187,482.565993533168,528.430262674188,236533.482553615,767.945307608742,119.154854748862,19.7222695433835,25.35975231246,86884.7595673397,34.9032258064516,77.6677654741277,48.9260874287122,35.4393363625616,570.376975836889,486.276456282904,628.608099271146,352706.479793813,114011.899165485,9.27144343931323,114011.899165485
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/8/20,20160,46,1299.3121283191,481.957321895255,529.667373658595,237229.48886279,772.15863868125,118.209923541751,19.0635763465807,26.3784563797318,85967.6904517885,34.5262609330407,74.8042140838048,50.3176668312082,36.5662537078555,570.221696818032,490.513880670521,628.928044842614,339101.743145719,110816.622671829,8.96774827938557,110816.622671829
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/10/20,20162,48,1299.26297336772,482.482335411001,529.734801977245,240511.900352881,781.003471987472,116.452712508127,19.7045575187592,26.833171561345,84237.2153674258,34.5116181597848,75.2876190515158,51.3974577882331,34.8738143564557,566.571410192301,495.051368710172,632.249128107428,354620.551645825,111676.008429652,10.6643698643397,111676.008429652
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/12/20,20164,50,1299.39836635249,482.434751072868,529.709021508116,245995.771432134,782.764509603389,116.751889375941,18.323186233495,26.3008095663193,83944.0958857638,34.9930797776012,75.4727484485772,51.0667379042925,36.3542973381174,572.69569260276,489.99142010738,626.397631866074,345020.006928711,114539.572354226,9.74003289873899,114539.572354226
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/15/20,20167,53,1299.28306607308,482.471982703905,530.116812575615,245543.34762814,787.622719159962,117.126945277023,18.9005240158631,26.2042953120336,83635.8437098695,34.9730218216706,75.0904768646317,50.2431372426717,36.8571054089451,566.868938401095,485.698834631042,632.127328898248,331253.433640551,112207.95359818,13.0891286973076,112207.95359818
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/17/20,20169,55,1298.89953340334,482.396297363186,531.612673422166,247720.060038864,789.472776357029,115.31735859963,17.8256309156267,26.9616606264436,83282.3101305272,35.016792283409,76.2961044831856,50.0710616488421,37.4372852765453,564.102244578341,491.58362770936,634.935184472154,351141.912234992,113973.011992813,10.3229146793278,113973.011992813
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/19/20,20171,57,1298.43374427857,483.60696436844,532.740107846139,246898.490393365,792.613426830967,113.688521632775,17.8652649027504,27.4126800684091,83148.8306397286,35.4518845278896,75.7767270395715,50.1766402215099,37.1338496616227,565.290552008578,494.678555891675,633.674549652563,359610.817571742,112136.129985683,10.4493658530151,112136.129985683
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/22/20,20174,60,1298.06071516351,482.61394778783,533.038072192828,248898.807942702,796.849568114534,113.629209147781,16.892576061457,28.7362151246274,82782.4747991287,34.9240329939715,74.7985165565413,50.8805524198494,36.434536359166,572.718564187883,492.588743748517,626.133491913007,361824.684582164,105982.220747476,8.87227996617151,105982.220747476
200424,NSFTV644_IND_Philippines_IR64-21,Philippines,IR64-21,Rice,200424,indica,INDICA,203,3/12/20,6/24/20,20176,62,1296.97396074958,482.225787947698,535.480978963187,246907.024712527,798.71665675942,114.235252639087,16.9391779518518,28.160761997302,82058.2593924297,35.056271549588,73.7153651621407,51.6905602759589,35.3608465047035,567.179777971429,493.332506359625,631.976219333446,345315.740678754,98743.4050855648,10.0999982237091,98743.4050855648
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/8/20,20129,15,1251,487,642,11085,468,177,33,9,2184,49,53,49,50,533,471,667,3477,868,67,868
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/11/20,20132,18,1263,486,613,26570,585,168,20,10,4780,49,56,49,46,545,479,655,11372,2165,27,2165
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/13/20,20134,20,1272,486,594,53660,640,168,13,11,7995,49,63,49,43,567,505,633,46762,5475,15,5475
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/15/20,20136,22,1279,485,578,79893,630,157,12,12,12670,48,71,49,42,539,505,661,84343,10451,14,10451
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/18/20,20139,25,1290,485,552,148594,771,151,11,15,23815,46,75,46,39,549,497,650,183562,21539,7,21539
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/20/20,20141,27,1292,485,546,181323,742,147,12,16,33681,44,78,46,40,550,502,649,231656,35675,7,35675
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/22/20,20143,29,1297,485,535,218817,790,144,13,18,48167,42,79,47,39,548,501,652,303813,52569,10,52569
200425,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200425,indica,INDICA,203,3/12/20,5/27/20,20148,34,1307,483,513,323696,883,137,10,19,79106,40,79,48,37,551,499,649,410250,89224,8,89224
